"","Location","TimeFrame","DataFormat.x","Child","DataFormat.y","Unemployment"
"2359","Stephens",2005,"Percent",0.324,"Percent",0.046
"2360","Stephens",2006,"Percent",0.342,"Percent",0.042
"2361","Stephens",2007,"Percent",0.279,"Percent",0.037
"2362","Stephens",2008,"Percent",0.272,"Percent",0.037
"2363","Stephens",2009,"Percent",0.283,"Percent",0.068
"2364","Stephens",2010,"Percent",0.31,"Percent",0.071
"2365","Stephens",2011,"Percent",0.298,"Percent",0.075
"2366","Sterling",2001,"Percent",0.218,"Percent",0.038
"2367","Sterling",2002,"Percent",0.166,"Percent",0.039
"2368","Sterling",2003,"Percent",0.163,"Percent",0.036
"2369","Sterling",2004,"Percent",0.162,"Percent",0.034
"2370","Sterling",2005,"Percent",0.191,"Percent",0.03
"2371","Sterling",2006,"Percent",0.188,"Percent",0.033
"2372","Sterling",2007,"Percent",0.189,"Percent",0.028
"2373","Sterling",2008,"Percent",0.179,"Percent",0.028
"2374","Sterling",2009,"Percent",0.191,"Percent",0.044
"2375","Sterling",2010,"Percent",0.19,"Percent",0.046
"2376","Sterling",2011,"Percent",0.189,"Percent",0.042
"2377","Stonewall",2001,"Percent",0.249,"Percent",0.047
"2378","Stonewall",2002,"Percent",0.192,"Percent",0.036
"2379","Stonewall",2003,"Percent",0.236,"Percent",0.032
"2380","Stonewall",2004,"Percent",0.238,"Percent",0.047
"2381","Stonewall",2005,"Percent",0.284,"Percent",0.038
"2382","Stonewall",2006,"Percent",0.254,"Percent",0.033
"2383","Stonewall",2007,"Percent",0.234,"Percent",0.032
"2384","Stonewall",2008,"Percent",0.275,"Percent",0.034
"2385","Stonewall",2009,"Percent",0.246,"Percent",0.047
"2386","Stonewall",2010,"Percent",0.263,"Percent",0.049
"2387","Stonewall",2011,"Percent",0.261,"Percent",0.05
"2388","Sutton",2001,"Percent",0.195,"Percent",0.028
"2389","Sutton",2002,"Percent",0.172,"Percent",0.031
"2390","Sutton",2003,"Percent",0.183,"Percent",0.021
"2391","Sutton",2004,"Percent",0.176,"Percent",0.031
"2392","Sutton",2005,"Percent",0.186,"Percent",0.028
"2393","Sutton",2006,"Percent",0.186,"Percent",0.028
"2394","Sutton",2007,"Percent",0.183,"Percent",0.022
"2395","Sutton",2008,"Percent",0.169,"Percent",0.02
"2396","Sutton",2009,"Percent",0.175,"Percent",0.067
"2397","Sutton",2010,"Percent",0.22,"Percent",0.065
"2398","Sutton",2011,"Percent",0.202,"Percent",0.045
"2399","Swisher",2001,"Percent",0.272,"Percent",0.038
"2400","Swisher",2002,"Percent",0.255,"Percent",0.041
"2401","Swisher",2003,"Percent",0.284,"Percent",0.047
"2402","Swisher",2004,"Percent",0.268,"Percent",0.058
"2403","Swisher",2005,"Percent",0.301,"Percent",0.049
"2404","Swisher",2006,"Percent",0.295,"Percent",0.046
"2405","Swisher",2007,"Percent",0.29,"Percent",0.044
"2406","Swisher",2008,"Percent",0.275,"Percent",0.045
"2407","Swisher",2009,"Percent",0.297,"Percent",0.06
"2408","Swisher",2010,"Percent",0.3,"Percent",0.062
"2409","Swisher",2011,"Percent",0.311,"Percent",0.065
"2410","Tarrant",2001,"Percent",0.151,"Percent",0.042
"2411","Tarrant",2002,"Percent",0.156,"Percent",0.062
"2412","Tarrant",2003,"Percent",0.177,"Percent",0.065
"2413","Tarrant",2004,"Percent",0.178,"Percent",0.057
"2414","Tarrant",2005,"Percent",0.185,"Percent",0.051
"2415","Tarrant",2006,"Percent",0.18,"Percent",0.047
"2416","Tarrant",2007,"Percent",0.173,"Percent",0.043
"2417","Tarrant",2008,"Percent",0.169,"Percent",0.049
"2418","Tarrant",2009,"Percent",0.212,"Percent",0.077
"2419","Tarrant",2010,"Percent",0.207,"Percent",0.083
"2420","Tarrant",2011,"Percent",0.238,"Percent",0.078
"2421","Taylor",2001,"Percent",0.208,"Percent",0.039
"2422","Taylor",2002,"Percent",0.212,"Percent",0.042
"2423","Taylor",2003,"Percent",0.228,"Percent",0.042
"2424","Taylor",2004,"Percent",0.226,"Percent",0.047
"2425","Taylor",2005,"Percent",0.257,"Percent",0.042
"2426","Taylor",2006,"Percent",0.225,"Percent",0.04
"2427","Taylor",2007,"Percent",0.247,"Percent",0.035
"2428","Taylor",2008,"Percent",0.224,"Percent",0.038
"2429","Taylor",2009,"Percent",0.225,"Percent",0.057
"2430","Taylor",2010,"Percent",0.243,"Percent",0.064
"2431","Taylor",2011,"Percent",0.212,"Percent",0.063
"2432","Terrell",2001,"Percent",0.308,"Percent",0.03
"2433","Terrell",2002,"Percent",0.221,"Percent",0.032
"2434","Terrell",2003,"Percent",0.27,"Percent",0.048
"2435","Terrell",2004,"Percent",0.225,"Percent",0.056
"2436","Terrell",2005,"Percent",0.282,"Percent",0.075
"2437","Terrell",2006,"Percent",0.271,"Percent",0.06
"2438","Terrell",2007,"Percent",0.33,"Percent",0.054
"2439","Terrell",2008,"Percent",0.346,"Percent",0.058
"2440","Terrell",2009,"Percent",0.267,"Percent",0.09
"2441","Terrell",2010,"Percent",0.231,"Percent",0.085
"2442","Terrell",2011,"Percent",0.266,"Percent",0.086
"2443","Terry",2001,"Percent",0.314,"Percent",0.06
"2444","Terry",2002,"Percent",0.296,"Percent",0.056
"2445","Terry",2003,"Percent",0.309,"Percent",0.069
"2446","Terry",2004,"Percent",0.297,"Percent",0.066
"2447","Terry",2005,"Percent",0.345,"Percent",0.058
"2448","Terry",2006,"Percent",0.323,"Percent",0.053
"2449","Terry",2007,"Percent",0.337,"Percent",0.046
"2450","Terry",2008,"Percent",0.351,"Percent",0.044
"2451","Terry",2009,"Percent",0.32,"Percent",0.07
"2452","Terry",2010,"Percent",0.348,"Percent",0.074
"2453","Terry",2011,"Percent",0.328,"Percent",0.073
"2454","Texas",2001,"Percent",0.212,"Percent",0.049
"2455","Texas",2002,"Percent",0.213,"Percent",0.063
"2456","Texas",2003,"Percent",0.228,"Percent",0.068
"2457","Texas",2004,"Percent",0.227,"Percent",0.061
"2458","Texas",2005,"Percent",0.247,"Percent",0.053
"2459","Texas",2006,"Percent",0.238,"Percent",0.049
"2460","Texas",2007,"Percent",0.231,"Percent",0.043
"2461","Texas",2008,"Percent",0.225,"Percent",0.049
"2462","Texas",2009,"Percent",0.243,"Percent",0.076
"2463","Texas",2010,"Percent",0.257,"Percent",0.082
"2464","Texas",2011,"Percent",0.266,"Percent",0.079
"2465","Throckmorton",2001,"Percent",0.232,"Percent",0.021
"2466","Throckmorton",2002,"Percent",0.178,"Percent",0.032
"2467","Throckmorton",2003,"Percent",0.171,"Percent",0.032
"2468","Throckmorton",2004,"Percent",0.192,"Percent",0.04
"2469","Throckmorton",2005,"Percent",0.221,"Percent",0.037
"2470","Throckmorton",2006,"Percent",0.245,"Percent",0.037
"2471","Throckmorton",2007,"Percent",0.221,"Percent",0.039
"2472","Throckmorton",2008,"Percent",0.229,"Percent",0.034
"2473","Throckmorton",2009,"Percent",0.243,"Percent",0.052
"2474","Throckmorton",2010,"Percent",0.253,"Percent",0.048
"2475","Throckmorton",2011,"Percent",0.248,"Percent",0.056
"2476","Titus",2001,"Percent",0.225,"Percent",0.041
"2477","Titus",2002,"Percent",0.199,"Percent",0.049
"2478","Titus",2003,"Percent",0.219,"Percent",0.052
"2479","Titus",2004,"Percent",0.217,"Percent",0.052
"2480","Titus",2005,"Percent",0.242,"Percent",0.047
"2481","Titus",2006,"Percent",0.235,"Percent",0.043
"2482","Titus",2007,"Percent",0.204,"Percent",0.039
"2483","Titus",2008,"Percent",0.223,"Percent",0.043
"2484","Titus",2009,"Percent",0.259,"Percent",0.074
"2485","Titus",2010,"Percent",0.295,"Percent",0.078
"2486","Titus",2011,"Percent",0.261,"Percent",0.079
"2487","Tom Green",2001,"Percent",0.228,"Percent",0.028
"2488","Tom Green",2002,"Percent",0.233,"Percent",0.037
"2489","Tom Green",2003,"Percent",0.242,"Percent",0.039
"2490","Tom Green",2004,"Percent",0.232,"Percent",0.049
"2491","Tom Green",2005,"Percent",0.234,"Percent",0.044
"2492","Tom Green",2006,"Percent",0.263,"Percent",0.042
"2493","Tom Green",2007,"Percent",0.24,"Percent",0.037
"2494","Tom Green",2008,"Percent",0.222,"Percent",0.041
"2495","Tom Green",2009,"Percent",0.236,"Percent",0.065
"2496","Tom Green",2010,"Percent",0.27,"Percent",0.064
"2497","Tom Green",2011,"Percent",0.254,"Percent",0.063
"2498","Travis",2001,"Percent",0.139,"Percent",0.041
"2499","Travis",2002,"Percent",0.154,"Percent",0.058
"2500","Travis",2003,"Percent",0.179,"Percent",0.059
"2501","Travis",2004,"Percent",0.184,"Percent",0.052
"2502","Travis",2005,"Percent",0.203,"Percent",0.044
"2503","Travis",2006,"Percent",0.196,"Percent",0.04
"2504","Travis",2007,"Percent",0.183,"Percent",0.036
"2505","Travis",2008,"Percent",0.182,"Percent",0.042
"2506","Travis",2009,"Percent",0.222,"Percent",0.067
"2507","Travis",2010,"Percent",0.245,"Percent",0.069
"2508","Travis",2011,"Percent",0.241,"Percent",0.066
"2509","Trinity",2001,"Percent",0.271,"Percent",0.05
"2510","Trinity",2002,"Percent",0.274,"Percent",0.04
"2511","Trinity",2003,"Percent",0.282,"Percent",0.063
"2512","Trinity",2004,"Percent",0.283,"Percent",0.069
"2513","Trinity",2005,"Percent",0.341,"Percent",0.06
"2514","Trinity",2006,"Percent",0.329,"Percent",0.06
"2515","Trinity",2007,"Percent",0.309,"Percent",0.05
"2516","Trinity",2008,"Percent",0.324,"Percent",0.056
"2517","Trinity",2009,"Percent",0.306,"Percent",0.085
"2518","Trinity",2010,"Percent",0.32,"Percent",0.088
"2519","Trinity",2011,"Percent",0.339,"Percent",0.092
"2520","Tyler",2001,"Percent",0.249,"Percent",0.083
"2521","Tyler",2002,"Percent",0.237,"Percent",0.104
"2522","Tyler",2003,"Percent",0.256,"Percent",0.099
"2523","Tyler",2004,"Percent",0.253,"Percent",0.082
"2524","Tyler",2005,"Percent",0.291,"Percent",0.073
"2525","Tyler",2006,"Percent",0.275,"Percent",0.065
"2526","Tyler",2007,"Percent",0.275,"Percent",0.056
"2527","Tyler",2008,"Percent",0.274,"Percent",0.061
"2528","Tyler",2009,"Percent",0.266,"Percent",0.098
"2529","Tyler",2010,"Percent",0.283,"Percent",0.106
"2530","Tyler",2011,"Percent",0.287,"Percent",0.115
"2531","Upshur",2001,"Percent",0.222,"Percent",0.049
"2532","Upshur",2002,"Percent",0.225,"Percent",0.059
"2533","Upshur",2003,"Percent",0.24,"Percent",0.059
"2534","Upshur",2004,"Percent",0.23,"Percent",0.058
"2535","Upshur",2005,"Percent",0.24,"Percent",0.048
"2536","Upshur",2006,"Percent",0.221,"Percent",0.047
"2537","Upshur",2007,"Percent",0.238,"Percent",0.041
"2538","Upshur",2008,"Percent",0.221,"Percent",0.043
"2539","Upshur",2009,"Percent",0.245,"Percent",0.076
"2540","Upshur",2010,"Percent",0.255,"Percent",0.078
"2541","Upshur",2011,"Percent",0.245,"Percent",0.072
"2542","Upton",2001,"Percent",0.225,"Percent",0.041
"2543","Upton",2002,"Percent",0.223,"Percent",0.055
"2544","Upton",2003,"Percent",0.229,"Percent",0.05
"2545","Upton",2004,"Percent",0.216,"Percent",0.052
"2546","Upton",2005,"Percent",0.249,"Percent",0.044
"2547","Upton",2006,"Percent",0.245,"Percent",0.038
"2548","Upton",2007,"Percent",0.214,"Percent",0.031
"2549","Upton",2008,"Percent",0.208,"Percent",0.031
"2550","Upton",2009,"Percent",0.238,"Percent",0.057
"2551","Upton",2010,"Percent",0.232,"Percent",0.05
"2552","Upton",2011,"Percent",0.231,"Percent",0.045
"2553","Uvalde",2001,"Percent",0.373,"Percent",0.076
"2554","Uvalde",2002,"Percent",0.365,"Percent",0.082
"2555","Uvalde",2003,"Percent",0.356,"Percent",0.087
"2556","Uvalde",2004,"Percent",0.333,"Percent",0.071
"2557","Uvalde",2005,"Percent",0.391,"Percent",0.06
"2558","Uvalde",2006,"Percent",0.38,"Percent",0.059
"2559","Uvalde",2007,"Percent",0.376,"Percent",0.053
"2560","Uvalde",2008,"Percent",0.359,"Percent",0.059
"2561","Uvalde",2009,"Percent",0.446,"Percent",0.081
"2562","Uvalde",2010,"Percent",0.423,"Percent",0.091
"2563","Uvalde",2011,"Percent",0.389,"Percent",0.09
"2564","Val Verde",2001,"Percent",0.338,"Percent",0.062
"2565","Val Verde",2002,"Percent",0.311,"Percent",0.07
"2566","Val Verde",2003,"Percent",0.318,"Percent",0.08
"2567","Val Verde",2004,"Percent",0.315,"Percent",0.074
"2568","Val Verde",2005,"Percent",0.364,"Percent",0.066
"2569","Val Verde",2006,"Percent",0.342,"Percent",0.061
"2570","Val Verde",2007,"Percent",0.328,"Percent",0.054
"2571","Val Verde",2008,"Percent",0.308,"Percent",0.06
"2572","Val Verde",2009,"Percent",0.338,"Percent",0.093
"2573","Val Verde",2010,"Percent",0.398,"Percent",0.091
"2574","Val Verde",2011,"Percent",0.323,"Percent",0.09
"2575","Van Zandt",2001,"Percent",0.201,"Percent",0.037
"2576","Van Zandt",2002,"Percent",0.191,"Percent",0.052
"2577","Van Zandt",2003,"Percent",0.2,"Percent",0.051
"2578","Van Zandt",2004,"Percent",0.196,"Percent",0.053
"2579","Van Zandt",2005,"Percent",0.266,"Percent",0.047
"2580","Van Zandt",2006,"Percent",0.204,"Percent",0.046
"2581","Van Zandt",2007,"Percent",0.202,"Percent",0.04
"2582","Van Zandt",2008,"Percent",0.216,"Percent",0.044
"2583","Van Zandt",2009,"Percent",0.218,"Percent",0.07
"2584","Van Zandt",2010,"Percent",0.236,"Percent",0.076
"2585","Van Zandt",2011,"Percent",0.267,"Percent",0.074
"2586","Victoria",2001,"Percent",0.21,"Percent",0.04
"2587","Victoria",2002,"Percent",0.213,"Percent",0.052
"2588","Victoria",2003,"Percent",0.225,"Percent",0.052
"2589","Victoria",2004,"Percent",0.231,"Percent",0.054
"2590","Victoria",2005,"Percent",0.22,"Percent",0.046
"2591","Victoria",2006,"Percent",0.253,"Percent",0.041
"2592","Victoria",2007,"Percent",0.249,"Percent",0.035
"2593","Victoria",2008,"Percent",0.228,"Percent",0.039
"2594","Victoria",2009,"Percent",0.216,"Percent",0.071
"2595","Victoria",2010,"Percent",0.28,"Percent",0.073
"2596","Victoria",2011,"Percent",0.293,"Percent",0.064
"2597","Walker",2001,"Percent",0.209,"Percent",0.027
"2598","Walker",2002,"Percent",0.194,"Percent",0.028
"2599","Walker",2003,"Percent",0.219,"Percent",0.033
"2600","Walker",2004,"Percent",0.224,"Percent",0.057
"2601","Walker",2005,"Percent",0.226,"Percent",0.052
"2602","Walker",2006,"Percent",0.24,"Percent",0.055
"2603","Walker",2007,"Percent",0.243,"Percent",0.048
"2604","Walker",2008,"Percent",0.224,"Percent",0.053
"2605","Walker",2009,"Percent",0.249,"Percent",0.07
"2606","Walker",2010,"Percent",0.27,"Percent",0.076
"2607","Walker",2011,"Percent",0.282,"Percent",0.078
"2608","Waller",2001,"Percent",0.207,"Percent",0.046
"2609","Waller",2002,"Percent",0.196,"Percent",0.059
"2610","Waller",2003,"Percent",0.222,"Percent",0.068
"2611","Waller",2004,"Percent",0.228,"Percent",0.064
"2612","Waller",2005,"Percent",0.225,"Percent",0.055
"2613","Waller",2006,"Percent",0.304,"Percent",0.052
"2614","Waller",2007,"Percent",0.265,"Percent",0.046
"2615","Waller",2008,"Percent",0.211,"Percent",0.05
"2616","Waller",2009,"Percent",0.237,"Percent",0.082
"2617","Waller",2010,"Percent",0.281,"Percent",0.089
"2618","Waller",2011,"Percent",0.26,"Percent",0.082
"2619","Ward",2001,"Percent",0.215,"Percent",0.062
"2620","Ward",2002,"Percent",0.232,"Percent",0.088
"2621","Ward",2003,"Percent",0.24,"Percent",0.077
"2622","Ward",2004,"Percent",0.24,"Percent",0.07
"2623","Ward",2005,"Percent",0.265,"Percent",0.057
"2624","Ward",2006,"Percent",0.252,"Percent",0.048
"2625","Ward",2007,"Percent",0.226,"Percent",0.038
"2626","Ward",2008,"Percent",0.231,"Percent",0.039
"2627","Ward",2009,"Percent",0.227,"Percent",0.089
"2628","Ward",2010,"Percent",0.274,"Percent",0.08
"2629","Ward",2011,"Percent",0.237,"Percent",0.062
"2630","Washington",2001,"Percent",0.17,"Percent",0.02
"2631","Washington",2002,"Percent",0.163,"Percent",0.027
"2632","Washington",2003,"Percent",0.183,"Percent",0.036
"2633","Washington",2004,"Percent",0.18,"Percent",0.049
"2634","Washington",2005,"Percent",0.209,"Percent",0.043
"2635","Washington",2006,"Percent",0.205,"Percent",0.043
"2636","Washington",2007,"Percent",0.175,"Percent",0.038
"2637","Washington",2008,"Percent",0.18,"Percent",0.041
"2638","Washington",2009,"Percent",0.194,"Percent",0.061
"2639","Washington",2010,"Percent",0.233,"Percent",0.064
"2640","Washington",2011,"Percent",0.218,"Percent",0.06
"2641","Webb",2001,"Percent",0.383,"Percent",0.071
"2642","Webb",2002,"Percent",0.368,"Percent",0.076
"2643","Webb",2003,"Percent",0.365,"Percent",0.073
"2644","Webb",2004,"Percent",0.361,"Percent",0.068
"2645","Webb",2005,"Percent",0.403,"Percent",0.059
"2646","Webb",2006,"Percent",0.39,"Percent",0.054
"2647","Webb",2007,"Percent",0.415,"Percent",0.048
"2648","Webb",2008,"Percent",0.354,"Percent",0.054
"2649","Webb",2009,"Percent",0.425,"Percent",0.087
"2650","Webb",2010,"Percent",0.417,"Percent",0.086
"2651","Webb",2011,"Percent",0.439,"Percent",0.081
"2652","Wharton",2001,"Percent",0.21,"Percent",0.048
"2653","Wharton",2002,"Percent",0.193,"Percent",0.062
"2654","Wharton",2003,"Percent",0.212,"Percent",0.069
"2655","Wharton",2004,"Percent",0.21,"Percent",0.059
"2656","Wharton",2005,"Percent",0.219,"Percent",0.051
"2657","Wharton",2006,"Percent",0.228,"Percent",0.049
"2658","Wharton",2007,"Percent",0.218,"Percent",0.043
"2659","Wharton",2008,"Percent",0.236,"Percent",0.045
"2660","Wharton",2009,"Percent",0.241,"Percent",0.07
"2661","Wharton",2010,"Percent",0.266,"Percent",0.086
"2662","Wharton",2011,"Percent",0.271,"Percent",0.083
"2663","Wheeler",2001,"Percent",0.213,"Percent",0.03
"2664","Wheeler",2002,"Percent",0.226,"Percent",0.034
"2665","Wheeler",2003,"Percent",0.198,"Percent",0.026
"2666","Wheeler",2004,"Percent",0.163,"Percent",0.041
"2667","Wheeler",2005,"Percent",0.188,"Percent",0.041
"2668","Wheeler",2006,"Percent",0.185,"Percent",0.035
"2669","Wheeler",2007,"Percent",0.168,"Percent",0.026
"2670","Wheeler",2008,"Percent",0.169,"Percent",0.025
"2671","Wheeler",2009,"Percent",0.159,"Percent",0.057
"2672","Wheeler",2010,"Percent",0.211,"Percent",0.047
"2673","Wheeler",2011,"Percent",0.213,"Percent",0.04
"2674","Wichita",2001,"Percent",0.178,"Percent",0.036
"2675","Wichita",2002,"Percent",0.187,"Percent",0.053
"2676","Wichita",2003,"Percent",0.211,"Percent",0.051
"2677","Wichita",2004,"Percent",0.212,"Percent",0.054
"2678","Wichita",2005,"Percent",0.204,"Percent",0.048
"2679","Wichita",2006,"Percent",0.225,"Percent",0.045
"2680","Wichita",2007,"Percent",0.212,"Percent",0.042
"2681","Wichita",2008,"Percent",0.187,"Percent",0.05
"2682","Wichita",2009,"Percent",0.209,"Percent",0.076
"2683","Wichita",2010,"Percent",0.229,"Percent",0.08
"2684","Wichita",2011,"Percent",0.249,"Percent",0.073
"2685","Wilbarger",2001,"Percent",0.211,"Percent",0.024
"2686","Wilbarger",2002,"Percent",0.22,"Percent",0.034
"2687","Wilbarger",2003,"Percent",0.24,"Percent",0.036
"2688","Wilbarger",2004,"Percent",0.225,"Percent",0.054
"2689","Wilbarger",2005,"Percent",0.281,"Percent",0.04
"2690","Wilbarger",2006,"Percent",0.292,"Percent",0.036
"2691","Wilbarger",2007,"Percent",0.243,"Percent",0.035
"2692","Wilbarger",2008,"Percent",0.245,"Percent",0.037
"2693","Wilbarger",2009,"Percent",0.26,"Percent",0.049
"2694","Wilbarger",2010,"Percent",0.256,"Percent",0.061
"2695","Wilbarger",2011,"Percent",0.272,"Percent",0.056
"2696","Willacy",2001,"Percent",0.443,"Percent",0.164
"2697","Willacy",2002,"Percent",0.428,"Percent",0.181
"2698","Willacy",2003,"Percent",0.422,"Percent",0.168
"2699","Willacy",2004,"Percent",0.395,"Percent",0.119
"2700","Willacy",2005,"Percent",0.521,"Percent",0.096
"2701","Willacy",2006,"Percent",0.46,"Percent",0.092
"2702","Willacy",2007,"Percent",0.495,"Percent",0.081
"2703","Willacy",2008,"Percent",0.416,"Percent",0.09
"2704","Willacy",2009,"Percent",0.476,"Percent",0.123
"2705","Willacy",2010,"Percent",0.468,"Percent",0.124
"2706","Willacy",2011,"Percent",0.433,"Percent",0.143
"2707","Williamson",2001,"Percent",0.069,"Percent",0.033
"2708","Williamson",2002,"Percent",0.08,"Percent",0.05
"2709","Williamson",2003,"Percent",0.09,"Percent",0.05
"2710","Williamson",2004,"Percent",0.095,"Percent",0.044
"2711","Williamson",2005,"Percent",0.082,"Percent",0.04
"2712","Williamson",2006,"Percent",0.082,"Percent",0.042
"2713","Williamson",2007,"Percent",0.079,"Percent",0.037
"2714","Williamson",2008,"Percent",0.077,"Percent",0.046
"2715","Williamson",2009,"Percent",0.087,"Percent",0.074
"2716","Williamson",2010,"Percent",0.11,"Percent",0.074
"2717","Williamson",2011,"Percent",0.105,"Percent",0.068
"2718","Wilson",2001,"Percent",0.15,"Percent",0.031
"2719","Wilson",2002,"Percent",0.151,"Percent",0.041
"2720","Wilson",2003,"Percent",0.169,"Percent",0.045
"2721","Wilson",2004,"Percent",0.165,"Percent",0.05
"2722","Wilson",2005,"Percent",0.168,"Percent",0.044
"2723","Wilson",2006,"Percent",0.157,"Percent",0.044
"2724","Wilson",2007,"Percent",0.158,"Percent",0.041
"2725","Wilson",2008,"Percent",0.159,"Percent",0.047
"2726","Wilson",2009,"Percent",0.168,"Percent",0.065
"2727","Wilson",2010,"Percent",0.178,"Percent",0.074
"2728","Wilson",2011,"Percent",0.179,"Percent",0.071
"2729","Winkler",2001,"Percent",0.202,"Percent",0.059
"2730","Winkler",2002,"Percent",0.204,"Percent",0.105
"2731","Winkler",2003,"Percent",0.23,"Percent",0.084
"2732","Winkler",2004,"Percent",0.212,"Percent",0.067
"2733","Winkler",2005,"Percent",0.244,"Percent",0.052
"2734","Winkler",2006,"Percent",0.218,"Percent",0.041
"2735","Winkler",2007,"Percent",0.206,"Percent",0.032
"2736","Winkler",2008,"Percent",0.197,"Percent",0.039
"2737","Winkler",2009,"Percent",0.192,"Percent",0.094
"2738","Winkler",2010,"Percent",0.229,"Percent",0.078
"2739","Winkler",2011,"Percent",0.219,"Percent",0.061
"2740","Wise",2001,"Percent",0.14,"Percent",0.034
"2741","Wise",2002,"Percent",0.135,"Percent",0.045
"2742","Wise",2003,"Percent",0.151,"Percent",0.047
"2743","Wise",2004,"Percent",0.15,"Percent",0.051
"2744","Wise",2005,"Percent",0.157,"Percent",0.044
"2745","Wise",2006,"Percent",0.141,"Percent",0.044
"2746","Wise",2007,"Percent",0.141,"Percent",0.041
"2747","Wise",2008,"Percent",0.137,"Percent",0.044
"2748","Wise",2009,"Percent",0.149,"Percent",0.087
"2749","Wise",2010,"Percent",0.178,"Percent",0.082
"2750","Wise",2011,"Percent",0.168,"Percent",0.072
"2751","Wood",2001,"Percent",0.245,"Percent",0.049
"2752","Wood",2002,"Percent",0.232,"Percent",0.056
"2753","Wood",2003,"Percent",0.235,"Percent",0.055
"2754","Wood",2004,"Percent",0.228,"Percent",0.058
"2755","Wood",2005,"Percent",0.264,"Percent",0.05
"2756","Wood",2006,"Percent",0.263,"Percent",0.051
"2757","Wood",2007,"Percent",0.207,"Percent",0.046
"2758","Wood",2008,"Percent",0.237,"Percent",0.051
"2759","Wood",2009,"Percent",0.239,"Percent",0.08
"2760","Wood",2010,"Percent",0.339,"Percent",0.086
"2761","Wood",2011,"Percent",0.275,"Percent",0.08
"2762","Yoakum",2001,"Percent",0.224,"Percent",0.046
"2763","Yoakum",2002,"Percent",0.2,"Percent",0.054
"2764","Yoakum",2003,"Percent",0.21,"Percent",0.05
"2765","Yoakum",2004,"Percent",0.195,"Percent",0.053
"2766","Yoakum",2005,"Percent",0.231,"Percent",0.049
"2767","Yoakum",2006,"Percent",0.189,"Percent",0.043
"2768","Yoakum",2007,"Percent",0.213,"Percent",0.033
"2769","Yoakum",2008,"Percent",0.179,"Percent",0.031
"2770","Yoakum",2009,"Percent",0.174,"Percent",0.077
"2771","Yoakum",2010,"Percent",0.211,"Percent",0.063
"2772","Yoakum",2011,"Percent",0.183,"Percent",0.047
"2773","Young",2001,"Percent",0.226,"Percent",0.049
"2774","Young",2002,"Percent",0.227,"Percent",0.054
"2775","Young",2003,"Percent",0.244,"Percent",0.054
"2776","Young",2004,"Percent",0.246,"Percent",0.052
"2777","Young",2005,"Percent",0.256,"Percent",0.042
"2778","Young",2006,"Percent",0.241,"Percent",0.039
"2779","Young",2007,"Percent",0.243,"Percent",0.034
"2780","Young",2008,"Percent",0.222,"Percent",0.036
"2781","Young",2009,"Percent",0.209,"Percent",0.065
"2782","Young",2010,"Percent",0.262,"Percent",0.067
"2783","Young",2011,"Percent",0.26,"Percent",0.065
"2784","Zapata",2001,"Percent",0.389,"Percent",0.068
"2785","Zapata",2002,"Percent",0.364,"Percent",0.084
"2786","Zapata",2003,"Percent",0.373,"Percent",0.084
"2787","Zapata",2004,"Percent",0.371,"Percent",0.072
"2788","Zapata",2005,"Percent",0.487,"Percent",0.066
"2789","Zapata",2006,"Percent",0.455,"Percent",0.062
"2790","Zapata",2007,"Percent",0.467,"Percent",0.054
"2791","Zapata",2008,"Percent",0.384,"Percent",0.056
"2792","Zapata",2009,"Percent",0.4,"Percent",0.108
"2793","Zapata",2010,"Percent",0.466,"Percent",0.11
"2794","Zapata",2011,"Percent",0.463,"Percent",0.085
"2795","Zavala",2001,"Percent",0.497,"Percent",0.16
"2796","Zavala",2002,"Percent",0.471,"Percent",0.156
"2797","Zavala",2003,"Percent",0.437,"Percent",0.115
"2798","Zavala",2004,"Percent",0.417,"Percent",0.129
"2799","Zavala",2005,"Percent",0.495,"Percent",0.115
"2800","Zavala",2006,"Percent",0.554,"Percent",0.118
"2801","Zavala",2007,"Percent",0.615,"Percent",0.105
"2802","Zavala",2008,"Percent",0.482,"Percent",0.108
"2803","Zavala",2009,"Percent",0.488,"Percent",0.149
"2804","Zavala",2010,"Percent",0.512,"Percent",0.156
"2805","Zavala",2011,"Percent",0.464,"Percent",0.154
